"","ActivityID","CareType","HCWType","Orientation","Surface","Date","Time","Dev.Date.Time","SurfaceCategories"
"509",26,"Rounds","DR","leftFacing","Patient","8/4/2019",11:19:49,"8/4/2019 11:19","Patient"
"510",26,"Rounds","DR","leftFacing","Patient","8/4/2019",11:19:53,"8/4/2019 11:19","Patient"
"511",26,"Rounds","DR","leftFacing","Patient","8/4/2019",11:19:54,"8/4/2019 11:19","Patient"
"512",26,"Rounds","DR","leftFacing","Table","8/4/2019",11:20:16,"8/4/2019 11:20","NearPatient"
"513",26,"Rounds","DR","leftFacing","Table","8/4/2019",11:20:32,"8/4/2019 11:20","NearPatient"
"514",26,"Rounds","DR","leftFacing","Table","8/4/2019",11:20:34,"8/4/2019 11:20","NearPatient"
"515",26,"Rounds","DR","leftFacing","Table","8/4/2019",11:20:35,"8/4/2019 11:20","NearPatient"
"516",26,"Rounds","DR","leftFacing","Sink","8/4/2019",11:21:10,"8/4/2019 11:21","HygieneArea"
"517",26,"Rounds","DR","leftFacing","Soap","8/4/2019",11:21:11,"8/4/2019 11:21","HygieneArea"
"518",26,"Rounds","DR","leftFacing","PaperTowel","8/4/2019",11:21:25,"8/4/2019 11:21","HygieneArea"
"519",26,"Rounds","DR","leftFacing","Door","8/4/2019",11:21:28,"8/4/2019 11:21","FarPatient"
"520",26,"Rounds","DR","leftFacing","Out","8/4/2019",11:21:28,"8/4/2019 11:21","Out"
"521",27,"IV","RN","leftFacing","GlovesOn","8/4/2019",11:37:52,"8/4/2019 11:37","HygieneArea"
"522",27,"IV","RN","leftFacing","In","8/4/2019",11:37:59,"8/4/2019 11:37","In"
"523",27,"IV","RN","leftFacing","Door","8/4/2019",11:37:59,"8/4/2019 11:37","FarPatient"
"524",27,"IV","RN","leftFacing","Bed","8/4/2019",11:38:08,"8/4/2019 11:38","NearPatient"
"525",27,"IV","RN","leftFacing","Door","8/4/2019",11:38:11,"8/4/2019 11:38","FarPatient"
"526",27,"IV","RN","leftFacing","Door","8/4/2019",11:38:18,"8/4/2019 11:38","FarPatient"
"527",27,"IV","RN","leftFacing","Patient","8/4/2019",11:38:21,"8/4/2019 11:38","Patient"
"528",27,"IV","RN","leftFacing","Tray","8/4/2019",11:38:29,"8/4/2019 11:38","Equipment"
"529",27,"IV","RN","leftFacing","Tray","8/4/2019",11:38:31,"8/4/2019 11:38","Equipment"
"530",27,"IV","RN","leftFacing","IV","8/4/2019",11:38:33,"8/4/2019 11:38","Equipment"
"531",27,"IV","RN","leftFacing","Bed","8/4/2019",11:38:35,"8/4/2019 11:38","NearPatient"
"532",27,"IV","RN","leftFacing","IV","8/4/2019",11:38:41,"8/4/2019 11:38","Equipment"
"533",27,"IV","RN","leftFacing","Bed","8/4/2019",11:38:48,"8/4/2019 11:38","NearPatient"
"534",27,"IV","RN","leftFacing","Waste","8/4/2019",11:38:57,"8/4/2019 11:38","HygieneArea"
"535",27,"IV","RN","leftFacing","Waste","8/4/2019",11:38:58,"8/4/2019 11:38","HygieneArea"
"536",27,"IV","RN","leftFacing","GlovesOff","8/4/2019",11:38:58,"8/4/2019 11:38","HygieneArea"
"537",27,"IV","RN","leftFacing","ApronOff","8/4/2019",11:38:58,"8/4/2019 11:38","HygieneArea"
"538",27,"IV","RN","leftFacing","Sink","8/4/2019",11:39:01,"8/4/2019 11:39","HygieneArea"
"539",27,"IV","RN","leftFacing","Soap","8/4/2019",11:39:03,"8/4/2019 11:39","HygieneArea"
"540",27,"IV","RN","leftFacing","PaperTowel","8/4/2019",11:39:15,"8/4/2019 11:39","HygieneArea"
"541",27,"IV","RN","leftFacing","Tray","8/4/2019",11:39:23,"8/4/2019 11:39","Equipment"
"542",27,"IV","RN","leftFacing","Door","8/4/2019",11:39:27,"8/4/2019 11:39","FarPatient"
"543",27,"IV","RN","leftFacing","Out","8/4/2019",11:39:27,"8/4/2019 11:39","Out"
"544",28,"Obs","AUX","leftFacing","GlovesOn","8/4/2019",12:20:37,"8/4/2019 12:20","HygieneArea"
"545",28,"Obs","AUX","leftFacing","In","8/4/2019",12:20:37,"8/4/2019 12:20","In"
"546",28,"Obs","AUX","leftFacing","Door","8/4/2019",12:20:37,"8/4/2019 12:20","FarPatient"
"547",28,"Obs","AUX","leftFacing","Door","8/4/2019",12:20:38,"8/4/2019 12:20","FarPatient"
"548",28,"Obs","AUX","leftFacing","ObsTrolley","8/4/2019",12:20:43,"8/4/2019 12:20","Equipment"
"549",28,"Obs","AUX","leftFacing","ObsTrolley","8/4/2019",12:20:44,"8/4/2019 12:20","Equipment"
"550",28,"Obs","AUX","leftFacing","ObsTrolley","8/4/2019",12:20:51,"8/4/2019 12:20","Equipment"
"551",28,"Obs","AUX","leftFacing","ObsTrolley","8/4/2019",12:20:52,"8/4/2019 12:20","Equipment"
"552",28,"Obs","AUX","leftFacing","ObsTrolley","8/4/2019",12:21:01,"8/4/2019 12:21","Equipment"
"553",28,"Obs","AUX","leftFacing","Patient","8/4/2019",12:21:05,"8/4/2019 12:21","Patient"
"554",28,"Obs","AUX","leftFacing","ObsTrolley","8/4/2019",12:21:09,"8/4/2019 12:21","Equipment"
"555",28,"Obs","AUX","leftFacing","ObsTrolley","8/4/2019",12:21:12,"8/4/2019 12:21","Equipment"
"556",28,"Obs","AUX","leftFacing","Patient","8/4/2019",12:21:19,"8/4/2019 12:21","Patient"
"557",28,"Obs","AUX","leftFacing","ObsTrolley","8/4/2019",12:21:23,"8/4/2019 12:21","Equipment"
"558",28,"Obs","AUX","leftFacing","ObsTrolley","8/4/2019",12:21:25,"8/4/2019 12:21","Equipment"
"559",28,"Obs","AUX","leftFacing","ObsTrolley","8/4/2019",12:22:03,"8/4/2019 12:22","Equipment"
"560",28,"Obs","AUX","leftFacing","ObsTrolley","8/4/2019",12:22:24,"8/4/2019 12:22","Equipment"
"561",28,"Obs","AUX","leftFacing","ObsTrolley","8/4/2019",12:22:31,"8/4/2019 12:22","Equipment"
"562",28,"Obs","AUX","leftFacing","ObsTrolley","8/4/2019",12:22:58,"8/4/2019 12:22","Equipment"
"563",28,"Obs","AUX","leftFacing","ObsTrolley","8/4/2019",12:23:25,"8/4/2019 12:23","Equipment"
"564",28,"Obs","AUX","leftFacing","ObsTrolley","8/4/2019",12:23:32,"8/4/2019 12:23","Equipment"
"565",28,"Obs","AUX","leftFacing","ObsTrolley","8/4/2019",12:23:36,"8/4/2019 12:23","Equipment"
"566",28,"Obs","AUX","leftFacing","GlovesOff","8/4/2019",12:23:36,"8/4/2019 12:23","HygieneArea"
"567",28,"Obs","AUX","leftFacing","Waste","8/4/2019",12:23:56,"8/4/2019 12:23","HygieneArea"
"568",28,"Obs","AUX","leftFacing","Soap","8/4/2019",12:23:57,"8/4/2019 12:23","HygieneArea"
"569",28,"Obs","AUX","leftFacing","Sink","8/4/2019",12:24:59,"8/4/2019 12:24","HygieneArea"
"570",28,"Obs","AUX","leftFacing","PaperTowel","8/4/2019",12:24:28,"8/4/2019 12:24","HygieneArea"
"571",28,"Obs","AUX","leftFacing","ObsTrolley","8/4/2019",12:24:36,"8/4/2019 12:24","Equipment"
"572",28,"Obs","AUX","leftFacing","Door","8/4/2019",12:24:54,"8/4/2019 12:24","FarPatient"
"573",28,"Obs","AUX","leftFacing","ObsTrolley","8/4/2019",12:24:55,"8/4/2019 12:24","Equipment"
"574",28,"Obs","AUX","leftFacing","Out","8/4/2019",12:24:55,"8/4/2019 12:24","Out"
"575",29,"Obs","RN","leftFacing","In","8/4/2019",12:27:29,"8/4/2019 12:27","In"
"576",29,"Obs","RN","leftFacing","Door","8/4/2019",12:27:29,"8/4/2019 12:27","FarPatient"
"577",29,"Obs","RN","leftFacing","ObsTrolley","8/4/2019",12:27:38,"8/4/2019 12:27","Equipment"
"578",29,"Obs","RN","leftFacing","Chair","8/4/2019",12:27:44,"8/4/2019 12:27","NearPatient"
"579",29,"Obs","RN","leftFacing","ObsTrolley","8/4/2019",12:27:50,"8/4/2019 12:27","Equipment"
"580",29,"Obs","RN","leftFacing","ObsTrolley","8/4/2019",12:28:06,"8/4/2019 12:28","Equipment"
"581",29,"Obs","RN","leftFacing","Patient","8/4/2019",12:28:06,"8/4/2019 12:28","Patient"
"582",29,"Obs","RN","leftFacing","Patient","8/4/2019",12:28:23,"8/4/2019 12:28","Patient"
"583",29,"Obs","RN","leftFacing","ObsTrolley","8/4/2019",12:28:26,"8/4/2019 12:28","Equipment"
"584",29,"Obs","RN","leftFacing","Patient","8/4/2019",12:28:27,"8/4/2019 12:28","Patient"
"585",29,"Obs","RN","leftFacing","Waste","8/4/2019",12:28:30,"8/4/2019 12:28","HygieneArea"
"586",29,"Obs","RN","leftFacing","ObsTrolley","8/4/2019",12:28:43,"8/4/2019 12:28","Equipment"
"587",29,"Obs","RN","leftFacing","ObsTrolley","8/4/2019",12:28:43,"8/4/2019 12:28","Equipment"
"588",29,"Obs","RN","leftFacing","Patient","8/4/2019",12:28:48,"8/4/2019 12:28","Patient"
"589",29,"Obs","RN","leftFacing","ObsTrolley","8/4/2019",12:28:49,"8/4/2019 12:28","Equipment"
"590",29,"Obs","RN","leftFacing","ObsTrolley","8/4/2019",12:29:09,"8/4/2019 12:29","Equipment"
"591",29,"Obs","RN","leftFacing","ObsTrolley","8/4/2019",12:29:15,"8/4/2019 12:29","Equipment"
"592",29,"Obs","RN","leftFacing","Patient","8/4/2019",12:29:25,"8/4/2019 12:29","Patient"
"593",29,"Obs","RN","leftFacing","ObsTrolley","8/4/2019",12:29:26,"8/4/2019 12:29","Equipment"
"594",29,"Obs","RN","leftFacing","Patient","8/4/2019",12:29:27,"8/4/2019 12:29","Patient"
"595",29,"Obs","RN","leftFacing","ObsTrolley","8/4/2019",12:29:28,"8/4/2019 12:29","Equipment"
"596",29,"Obs","RN","leftFacing","Door","8/4/2019",12:29:42,"8/4/2019 12:29","FarPatient"
"597",29,"Obs","RN","leftFacing","ObsTrolley","8/4/2019",12:29:46,"8/4/2019 12:29","Equipment"
"598",29,"Obs","RN","leftFacing","Out","8/4/2019",12:29:46,"8/4/2019 12:29","Out"
"599",30,"IV","RN","leftFacing","GlovesOn","8/4/2019",12:32:21,"8/4/2019 12:32","HygieneArea"
"600",30,"IV","RN","leftFacing","In","8/4/2019",12:32:21,"8/4/2019 12:32","In"
"601",30,"IV","RN","leftFacing","Door","8/4/2019",12:32:21,"8/4/2019 12:32","FarPatient"
"602",30,"IV","RN","leftFacing","Tray","8/4/2019",12:32:25,"8/4/2019 12:32","Equipment"
"603",30,"IV","RN","leftFacing","Table","8/4/2019",12:32:30,"8/4/2019 12:32","NearPatient"
"604",30,"IV","RN","leftFacing","IV","8/4/2019",12:32:38,"8/4/2019 12:32","Equipment"
"605",30,"IV","RN","leftFacing","IV","8/4/2019",12:32:48,"8/4/2019 12:32","Equipment"
"606",30,"IV","RN","leftFacing","Tray","8/4/2019",12:32:53,"8/4/2019 12:32","Equipment"
"607",30,"IV","RN","leftFacing","IV","8/4/2019",12:32:58,"8/4/2019 12:32","Equipment"
"608",30,"IV","RN","leftFacing","Tray","8/4/2019",12:32:59,"8/4/2019 12:32","Equipment"
"609",30,"IV","RN","leftFacing","IV","8/4/2019",12:33:02,"8/4/2019 12:33","Equipment"
"610",30,"IV","RN","leftFacing","GlovesOff","8/4/2019",12:33:10,"8/4/2019 12:33","HygieneArea"
"611",30,"IV","RN","leftFacing","Waste","8/4/2019",12:33:15,"8/4/2019 12:33","HygieneArea"
"612",30,"IV","RN","leftFacing","Sink","8/4/2019",12:33:17,"8/4/2019 12:33","HygieneArea"
"613",30,"IV","RN","leftFacing","Soap","8/4/2019",12:33:17,"8/4/2019 12:33","HygieneArea"
"614",30,"IV","RN","leftFacing","PaperTowel","8/4/2019",12:33:22,"8/4/2019 12:33","HygieneArea"
"615",30,"IV","RN","leftFacing","Door","8/4/2019",12:33:54,"8/4/2019 12:33","FarPatient"
"616",30,"IV","RN","leftFacing","Tray","8/4/2019",12:33:57,"8/4/2019 12:33","Equipment"
"617",30,"IV","RN","leftFacing","Door","8/4/2019",12:33:58,"8/4/2019 12:33","FarPatient"
"618",30,"IV","RN","leftFacing","Out","8/4/2019",12:33:58,"8/4/2019 12:33","Out"
"619",31,"Rounds","PHYS","leftFacing","AlcOutside","8/31/2019",11:12:06,"8/31/2019 11:12","HygieneArea"
"620",31,"Rounds","PHYS","leftFacing","ApronOn","8/31/2019",11:12:06,"8/31/2019 11:12","HygieneArea"
"621",31,"Rounds","PHYS","leftFacing","GlovesOn","8/31/2019",11:12:06,"8/31/2019 11:12","HygieneArea"
"622",31,"Rounds","PHYS","leftFacing","In","8/31/2019",11:12:06,"8/31/2019 11:12","In"
"623",31,"Rounds","PHYS","leftFacing","Door","8/31/2019",11:12:06,"8/31/2019 11:12","FarPatient"
"624",31,"Rounds","PHYS","leftFacing","Patient","8/31/2019",11:12:21,"8/31/2019 11:12","Patient"
"625",31,"Rounds","PHYS","leftFacing","Patient","8/31/2019",11:12:30,"8/31/2019 11:12","Patient"
"626",31,"Rounds","PHYS","leftFacing","ApronOff","8/31/2019",11:12:38,"8/31/2019 11:12","HygieneArea"
"627",31,"Rounds","PHYS","leftFacing","GlovesOff","8/31/2019",11:12:40,"8/31/2019 11:12","HygieneArea"
"628",31,"Rounds","PHYS","leftFacing","Soap","8/31/2019",11:13:30,"8/31/2019 11:13","HygieneArea"
"629",31,"Rounds","PHYS","leftFacing","Sink","8/31/2019",11:13:31,"8/31/2019 11:13","HygieneArea"
"630",31,"Rounds","PHYS","leftFacing","Sink","8/31/2019",11:13:45,"8/31/2019 11:13","HygieneArea"
"631",31,"Rounds","PHYS","leftFacing","PaperTowel","8/31/2019",11:13:58,"8/31/2019 11:13","HygieneArea"
"632",31,"Rounds","PHYS","leftFacing","Door","8/31/2019",11:14:23,"8/31/2019 11:14","FarPatient"
"633",31,"Rounds","PHYS","leftFacing","Out","8/31/2019",11:14:23,"8/31/2019 11:14","Out"
"634",32,"Rounds","PHYS","leftFacing","In","8/31/2019",11:17:26,"8/31/2019 11:17","In"
"635",32,"Rounds","PHYS","leftFacing","Door","8/31/2019",11:17:26,"8/31/2019 11:17","FarPatient"
"636",32,"Rounds","PHYS","leftFacing","ObsTrolley","8/31/2019",11:18:38,"8/31/2019 11:18","Equipment"
"637",32,"Rounds","PHYS","leftFacing","ObsTrolley","8/31/2019",11:18:39,"8/31/2019 11:18","Equipment"
"638",32,"Rounds","PHYS","leftFacing","Patient","8/31/2019",11:18:44,"8/31/2019 11:18","Patient"
"639",32,"Rounds","PHYS","leftFacing","ObsTrolley","8/31/2019",11:18:49,"8/31/2019 11:18","Equipment"
"640",32,"Rounds","PHYS","leftFacing","Patient","8/31/2019",11:19:07,"8/31/2019 11:19","Patient"
"641",32,"Rounds","PHYS","leftFacing","Patient","8/31/2019",11:19:24,"8/31/2019 11:19","Patient"
"642",32,"Rounds","PHYS","leftFacing","Bed","8/31/2019",11:19:30,"8/31/2019 11:19","NearPatient"
"643",32,"Rounds","PHYS","leftFacing","Patient","8/31/2019",11:19:34,"8/31/2019 11:19","Patient"
"644",32,"Rounds","PHYS","leftFacing","Patient","8/31/2019",11:19:42,"8/31/2019 11:19","Patient"
"645",32,"Rounds","PHYS","leftFacing","ObsTrolley","8/31/2019",11:19:46,"8/31/2019 11:19","Equipment"
"646",32,"Rounds","PHYS","leftFacing","ObsTrolley","8/31/2019",11:20:26,"8/31/2019 11:20","Equipment"
"647",32,"Rounds","PHYS","leftFacing","Sink","8/31/2019",11:20:39,"8/31/2019 11:20","HygieneArea"
"648",32,"Rounds","PHYS","leftFacing","Soap","8/31/2019",11:20:42,"8/31/2019 11:20","HygieneArea"
"649",32,"Rounds","PHYS","leftFacing","Sink","8/31/2019",11:20:53,"8/31/2019 11:20","HygieneArea"
"650",32,"Rounds","PHYS","leftFacing","PaperTowel","8/31/2019",11:20:53,"8/31/2019 11:20","HygieneArea"
"651",32,"Rounds","PHYS","leftFacing","ObsTrolley","8/31/2019",11:21:27,"8/31/2019 11:21","Equipment"
"652",32,"Rounds","PHYS","leftFacing","Door","8/31/2019",11:21:55,"8/31/2019 11:21","FarPatient"
"653",32,"Rounds","PHYS","leftFacing","Out","8/31/2019",11:21:55,"8/31/2019 11:21","Out"
"654",33,"IV","RN","leftFacing","In","8/31/2019",11:33:18,"8/31/2019 11:33","In"
"655",33,"IV","RN","leftFacing","Door","8/31/2019",11:33:18,"8/31/2019 11:33","FarPatient"
"656",33,"IV","RN","leftFacing","IV","8/31/2019",11:33:29,"8/31/2019 11:33","Equipment"
"657",33,"IV","RN","leftFacing","Table","8/31/2019",11:33:36,"8/31/2019 11:33","NearPatient"
"658",33,"IV","RN","leftFacing","IV","8/31/2019",11:33:46,"8/31/2019 11:33","Equipment"
"659",33,"IV","RN","leftFacing","Other","8/31/2019",11:33:50,"8/31/2019 11:33","FarPatient"
"660",33,"IV","RN","leftFacing","Patient","8/31/2019",11:33:58,"8/31/2019 11:33","Patient"
"661",33,"IV","RN","leftFacing","Tray","8/31/2019",11:34:10,"8/31/2019 11:34","Equipment"
"662",33,"IV","RN","leftFacing","IV","8/31/2019",11:34:14,"8/31/2019 11:34","Equipment"
"663",33,"IV","RN","leftFacing","Sink","8/31/2019",11:34:30,"8/31/2019 11:34","HygieneArea"
"664",33,"IV","RN","leftFacing","Soap","8/31/2019",11:34:32,"8/31/2019 11:34","HygieneArea"
"665",33,"IV","RN","leftFacing","Sink","8/31/2019",11:34:50,"8/31/2019 11:34","HygieneArea"
"666",33,"IV","RN","leftFacing","PaperTowel","8/31/2019",11:34:50,"8/31/2019 11:34","HygieneArea"
"667",33,"IV","RN","leftFacing","Alc","8/31/2019",11:35:16,"8/31/2019 11:35","HygieneArea"
"668",33,"IV","RN","leftFacing","Door","8/31/2019",11:35:34,"8/31/2019 11:35","FarPatient"
"669",33,"IV","RN","leftFacing","Door","8/31/2019",11:35:41,"8/31/2019 11:35","FarPatient"
"670",33,"IV","RN","leftFacing","Door","8/31/2019",11:35:43,"8/31/2019 11:35","FarPatient"
"671",33,"IV","RN","leftFacing","Other","8/31/2019",11:35:48,"8/31/2019 11:35","FarPatient"
"672",33,"IV","RN","leftFacing","Tray","8/31/2019",11:35:52,"8/31/2019 11:35","Equipment"
"673",33,"IV","RN","leftFacing","Patient","8/31/2019",11:35:55,"8/31/2019 11:35","Patient"
"674",33,"IV","RN","leftFacing","IV","8/31/2019",11:35:57,"8/31/2019 11:35","Equipment"
"675",33,"IV","RN","leftFacing","Tray","8/31/2019",11:36:03,"8/31/2019 11:36","Equipment"
"676",33,"IV","RN","leftFacing","Door","8/31/2019",11:36:06,"8/31/2019 11:36","FarPatient"
"677",33,"IV","RN","leftFacing","Out","8/31/2019",11:36:06,"8/31/2019 11:36","Out"
"678",34,"IV","RN","leftFacing","In","8/31/2019",11:40:49,"8/31/2019 11:40","In"
"679",34,"IV","RN","leftFacing","Door","8/31/2019",11:40:49,"8/31/2019 11:40","FarPatient"
"680",34,"IV","RN","leftFacing","Tray","8/31/2019",11:41:14,"8/31/2019 11:41","Equipment"
"681",34,"IV","RN","leftFacing","Soap","8/31/2019",11:41:22,"8/31/2019 11:41","HygieneArea"
"682",34,"IV","RN","leftFacing","Sink","8/31/2019",11:41:24,"8/31/2019 11:41","HygieneArea"
"683",34,"IV","RN","leftFacing","Sink","8/31/2019",11:41:36,"8/31/2019 11:41","HygieneArea"
"684",34,"IV","RN","leftFacing","PaperTowel","8/31/2019",11:41:36,"8/31/2019 11:41","HygieneArea"
"685",34,"IV","RN","leftFacing","Alc","8/31/2019",11:41:59,"8/31/2019 11:41","HygieneArea"
"686",34,"IV","RN","leftFacing","Tray","8/31/2019",11:42:18,"8/31/2019 11:42","Equipment"
"687",34,"IV","RN","leftFacing","Tray","8/31/2019",11:42:20,"8/31/2019 11:42","Equipment"
"688",34,"IV","RN","leftFacing","GlovesOn","8/31/2019",11:42:45,"8/31/2019 11:42","HygieneArea"
"689",34,"IV","RN","leftFacing","Tray","8/31/2019",11:43:08,"8/31/2019 11:43","Equipment"
"690",34,"IV","RN","leftFacing","Tray","8/31/2019",11:43:19,"8/31/2019 11:43","Equipment"
"691",34,"IV","RN","leftFacing","IV","8/31/2019",11:43:42,"8/31/2019 11:43","Equipment"
"692",34,"IV","RN","leftFacing","IV","8/31/2019",11:44:00,"8/31/2019 11:44","Equipment"
"693",34,"IV","RN","leftFacing","IV","8/31/2019",11:44:05,"8/31/2019 11:44","Equipment"
"694",34,"IV","RN","leftFacing","IV","8/31/2019",11:44:08,"8/31/2019 11:44","Equipment"
"695",34,"IV","RN","leftFacing","IV","8/31/2019",11:44:14,"8/31/2019 11:44","Equipment"
"696",34,"IV","RN","leftFacing","IV","8/31/2019",11:44:20,"8/31/2019 11:44","Equipment"
"697",34,"IV","RN","leftFacing","IV","8/31/2019",11:44:27,"8/31/2019 11:44","Equipment"
"698",34,"IV","RN","leftFacing","IV","8/31/2019",11:44:30,"8/31/2019 11:44","Equipment"
"699",34,"IV","RN","leftFacing","IV","8/31/2019",11:44:33,"8/31/2019 11:44","Equipment"
"700",34,"IV","RN","leftFacing","IV","8/31/2019",11:44:39,"8/31/2019 11:44","Equipment"
"701",34,"IV","RN","leftFacing","IV","8/31/2019",11:44:45,"8/31/2019 11:44","Equipment"
"702",34,"IV","RN","leftFacing","Tray","8/31/2019",11:44:52,"8/31/2019 11:44","Equipment"
"703",34,"IV","RN","leftFacing","Tray","8/31/2019",11:44:55,"8/31/2019 11:44","Equipment"
"704",34,"IV","RN","leftFacing","Patient","8/31/2019",11:45:00,"8/31/2019 11:45","Patient"
"705",34,"IV","RN","leftFacing","Patient","8/31/2019",11:45:05,"8/31/2019 11:45","Patient"
"706",34,"IV","RN","leftFacing","Patient","8/31/2019",11:45:08,"8/31/2019 11:45","Patient"
"707",34,"IV","RN","leftFacing","Patient","8/31/2019",11:45:28,"8/31/2019 11:45","Patient"
"708",34,"IV","RN","leftFacing","IV","8/31/2019",11:45:39,"8/31/2019 11:45","Equipment"
"709",34,"IV","RN","leftFacing","Sharps","8/31/2019",11:45:40,"8/31/2019 11:45","Equipment"
"710",34,"IV","RN","leftFacing","Patient","8/31/2019",11:45:48,"8/31/2019 11:45","Patient"
"711",34,"IV","RN","leftFacing","Tray","8/31/2019",11:46:17,"8/31/2019 11:46","Equipment"
"712",34,"IV","RN","leftFacing","GlovesOff","8/31/2019",11:46:25,"8/31/2019 11:46","HygieneArea"
"713",34,"IV","RN","leftFacing","IV","8/31/2019",11:46:47,"8/31/2019 11:46","Equipment"
"714",34,"IV","RN","leftFacing","Door","8/31/2019",11:47:06,"8/31/2019 11:47","FarPatient"
"715",34,"IV","RN","leftFacing","Out","8/31/2019",11:47:06,"8/31/2019 11:47","Out"
"716",35,"IV","RN","leftFacing","In","8/31/2019",11:47:13,"8/31/2019 11:47","In"
"717",35,"IV","RN","leftFacing","Door","8/31/2019",11:47:13,"8/31/2019 11:47","FarPatient"
"718",35,"IV","RN","leftFacing","Soap","8/31/2019",11:47:18,"8/31/2019 11:47","HygieneArea"
"719",35,"IV","RN","leftFacing","Sink","8/31/2019",11:47:19,"8/31/2019 11:47","HygieneArea"
"720",35,"IV","RN","leftFacing","Sink","8/31/2019",11:47:37,"8/31/2019 11:47","HygieneArea"
"721",35,"IV","RN","leftFacing","PaperTowel","8/31/2019",11:48:01,"8/31/2019 11:48","HygieneArea"
"722",35,"IV","RN","leftFacing","Alc","8/31/2019",11:48:09,"8/31/2019 11:48","HygieneArea"
"723",35,"IV","RN","leftFacing","GlovesOn","8/31/2019",11:48:11,"8/31/2019 11:48","HygieneArea"
"724",35,"IV","RN","leftFacing","Tray","8/31/2019",11:49:00,"8/31/2019 11:49","Equipment"
"725",35,"IV","RN","leftFacing","Patient","8/31/2019",11:49:06,"8/31/2019 11:49","Patient"
"726",35,"IV","RN","leftFacing","Sharps","8/31/2019",11:49:15,"8/31/2019 11:49","Equipment"
"727",35,"IV","RN","leftFacing","Tray","8/31/2019",11:49:20,"8/31/2019 11:49","Equipment"
"728",35,"IV","RN","leftFacing","Patient","8/31/2019",11:49:23,"8/31/2019 11:49","Patient"
"729",35,"IV","RN","leftFacing","IV","8/31/2019",11:49:35,"8/31/2019 11:49","Equipment"
"730",35,"IV","RN","leftFacing","IV","8/31/2019",11:49:42,"8/31/2019 11:49","Equipment"
"731",35,"IV","RN","leftFacing","IV","8/31/2019",11:49:46,"8/31/2019 11:49","Equipment"
"732",35,"IV","RN","leftFacing","IV","8/31/2019",11:49:48,"8/31/2019 11:49","Equipment"
"733",35,"IV","RN","leftFacing","IV","8/31/2019",11:50:27,"8/31/2019 11:50","Equipment"
"734",35,"IV","RN","leftFacing","IV","8/31/2019",11:50:43,"8/31/2019 11:50","Equipment"
"735",35,"IV","RN","leftFacing","Tray","8/31/2019",11:50:57,"8/31/2019 11:50","Equipment"
"736",35,"IV","RN","leftFacing","GlovesOff","8/31/2019",11:50:59,"8/31/2019 11:50","HygieneArea"
"737",35,"IV","RN","leftFacing","Soap","8/31/2019",11:51:18,"8/31/2019 11:51","HygieneArea"
"738",35,"IV","RN","leftFacing","Sink","8/31/2019",11:51:19,"8/31/2019 11:51","HygieneArea"
"739",35,"IV","RN","leftFacing","Sink","8/31/2019",11:51:28,"8/31/2019 11:51","HygieneArea"
"740",35,"IV","RN","leftFacing","PaperTowel","8/31/2019",11:51:35,"8/31/2019 11:51","HygieneArea"
"741",35,"IV","RN","leftFacing","Alc","8/31/2019",11:51:44,"8/31/2019 11:51","HygieneArea"
"742",35,"IV","RN","leftFacing","Tray","8/31/2019",11:51:48,"8/31/2019 11:51","Equipment"
"743",35,"IV","RN","leftFacing","Door","8/31/2019",11:51:57,"8/31/2019 11:51","FarPatient"
"744",35,"IV","RN","leftFacing","Out","8/31/2019",11:51:57,"8/31/2019 11:51","Out"
"745",36,"Obs","AUX","leftFacing","In","8/31/2019",11:59:18,"8/31/2019 11:59","In"
"746",36,"Obs","AUX","leftFacing","Door","8/31/2019",11:59:18,"8/31/2019 11:59","FarPatient"
"747",36,"Obs","AUX","leftFacing","Door","8/31/2019",11:59:18,"8/31/2019 11:59","FarPatient"
"748",36,"Obs","AUX","leftFacing","ObsTrolley","8/31/2019",11:59:20,"8/31/2019 11:59","Equipment"
"749",36,"Obs","AUX","leftFacing","ObsTrolley","8/31/2019",11:59:20,"8/31/2019 11:59","Equipment"
"750",36,"Obs","AUX","leftFacing","Patient","8/31/2019",11:59:27,"8/31/2019 11:59","Patient"
"751",36,"Obs","AUX","leftFacing","ObsTrolley","8/31/2019",11:59:28,"8/31/2019 11:59","Equipment"
"752",36,"Obs","AUX","leftFacing","ObsTrolley","8/31/2019",11:59:31,"8/31/2019 11:59","Equipment"
"753",36,"Obs","AUX","leftFacing","ObsTrolley","8/31/2019",11:59:38,"8/31/2019 11:59","Equipment"
"754",36,"Obs","AUX","leftFacing","Patient","8/31/2019",11:59:44,"8/31/2019 11:59","Patient"
"755",36,"Obs","AUX","leftFacing","ObsTrolley","8/31/2019",11:59:46,"8/31/2019 11:59","Equipment"
"756",36,"Obs","AUX","leftFacing","ObsTrolley","8/31/2019",11:59:50,"8/31/2019 11:59","Equipment"
"757",36,"Obs","AUX","leftFacing","Patient","8/31/2019",11:59:53,"8/31/2019 11:59","Patient"
"758",36,"Obs","AUX","leftFacing","Patient","8/31/2019",12:00:00,"8/31/2019 12:00","Patient"
"759",36,"Obs","AUX","leftFacing","ObsTrolley","8/31/2019",12:00:31,"8/31/2019 12:00","Equipment"
"760",36,"Obs","AUX","leftFacing","Door","8/31/2019",12:00:47,"8/31/2019 12:00","FarPatient"
"761",36,"Obs","AUX","leftFacing","Waste","8/31/2019",12:00:47,"8/31/2019 12:00","HygieneArea"
