"Surface" "Phase" "id" "value" "Time" "Cleaning"
"1" 5 501 1.25 2 "Disinfectant"
"2" 5 502 0 2 "Disinfectant"
"3" 5 503 7.25 2 "Disinfectant"
"4" 5 504 0 2 "Disinfectant"
"1" 5 505 1.25 2 "Disinfectant"
"2" 5 506 1.25 2 "Disinfectant"
"3" 5 507 1.25 2 "Disinfectant"
"4" 5 508 1.25 2 "Disinfectant"
"1" 5 509 0 2 "Disinfectant"
"2" 5 510 0 2 "Disinfectant"
"3" 5 511 1.25 2 "Disinfectant"
"4" 5 512 0 2 "Disinfectant"
"1" 5 513 0 2 "Disinfectant"
"2" 5 514 0 2 "Disinfectant"
"3" 5 515 1.25 2 "Disinfectant"
"4" 5 516 1.25 2 "Disinfectant"
"1" 5 517 0 2 "Disinfectant"
"2" 5 518 0 2 "Disinfectant"
"3" 5 519 1.25 2 "Disinfectant"
"4" 5 520 0 2 "Disinfectant"
"1" 5 521 0 2 "Disinfectant"
"2" 5 522 0 2 "Disinfectant"
"3" 5 523 1.25 2 "Disinfectant"
"4" 5 524 0 2 "Disinfectant"
"1" 5 525 1.25 2 "Disinfectant"
"2" 5 526 1.25 2 "Disinfectant"
"3" 5 527 1.25 2 "Disinfectant"
"4" 5 528 0 2 "Disinfectant"
"1" 5 529 1.25 2 "Disinfectant"
"2" 5 530 1.25 2 "Disinfectant"
"3" 5 531 1.25 2 "Disinfectant"
"4" 5 532 1.25 2 "Disinfectant"
"1" 5 533 1.25 2 "Disinfectant"
"2" 5 534 1.25 2 "Disinfectant"
"3" 5 535 1.25 2 "Disinfectant"
"4" 5 536 1.25 2 "Disinfectant"
"1" 5 537 0 2 "Disinfectant"
"2" 5 538 7.25 2 "Disinfectant"
"3" 5 539 1.25 2 "Disinfectant"
"4" 5 540 1.25 2 "Disinfectant"
"1" 5 541 1.25 2 "Disinfectant"
"2" 5 542 1.25 2 "Disinfectant"
"3" 5 543 7.25 2 "Disinfectant"
"4" 5 544 1.25 2 "Disinfectant"
"1" 5 545 0 2 "Disinfectant"
"2" 5 546 1.25 2 "Disinfectant"
"3" 5 547 7.25 2 "Disinfectant"
"4" 5 548 1.25 2 "Disinfectant"
"1" 5 549 1.25 2 "Disinfectant"
"2" 5 550 1.25 2 "Disinfectant"
"3" 5 551 1.25 2 "Disinfectant"
"4" 5 552 0 2 "Disinfectant"
"1" 5 553 1.25 2 "Disinfectant"
"2" 5 554 0 2 "Disinfectant"
"3" 5 555 0 2 "Disinfectant"
"4" 5 556 1.25 2 "Disinfectant"
"1" 5 557 0 2 "Disinfectant"
"2" 5 558 1.25 2 "Disinfectant"
"3" 5 559 7.25 2 "Disinfectant"
"4" 5 560 7.25 2 "Disinfectant"
"1" 5 561 1.25 2 "Disinfectant"
"2" 5 562 1.25 2 "Disinfectant"
"3" 5 563 1.25 2 "Disinfectant"
"4" 5 564 1.25 2 "Disinfectant"
"1" 5 565 0 2 "Disinfectant"
"2" 5 566 0 2 "Disinfectant"
"3" 5 567 0 2 "Disinfectant"
"4" 5 568 1.25 2 "Disinfectant"
"1" 5 569 1.25 2 "Disinfectant"
"2" 5 570 1.25 2 "Disinfectant"
"3" 5 571 7.25 2 "Disinfectant"
"4" 5 572 0 2 "Disinfectant"
"1" 5 573 1.25 2 "Disinfectant"
"2" 5 574 7.25 2 "Disinfectant"
"3" 5 575 7.25 2 "Disinfectant"
"4" 5 576 7.25 2 "Disinfectant"
"1" 5 577 7.25 2 "Disinfectant"
"2" 5 578 7.25 2 "Disinfectant"
"3" 5 579 1.25 2 "Disinfectant"
"4" 5 580 26 2 "Disinfectant"
"1" 5 581 1.25 2 "Disinfectant"
"2" 5 582 1.25 2 "Disinfectant"
"3" 5 583 1.25 2 "Disinfectant"
"4" 5 584 0 2 "Disinfectant"
"1" 5 585 1.25 2 "Disinfectant"
"2" 5 586 0 2 "Disinfectant"
"3" 5 587 7.25 2 "Disinfectant"
"4" 5 588 1.25 2 "Disinfectant"
"1" 5 589 1.25 2 "Disinfectant"
"2" 5 590 0 2 "Disinfectant"
"3" 5 591 7.25 2 "Disinfectant"
"4" 5 592 0 2 "Disinfectant"
"1" 5 593 1.25 2 "Disinfectant"
"2" 5 594 1.25 2 "Disinfectant"
"3" 5 595 1.25 2 "Disinfectant"
"4" 5 596 1.25 2 "Disinfectant"
"1" 5 597 0 2 "Disinfectant"
"2" 5 598 1.25 2 "Disinfectant"
"3" 5 599 1.25 2 "Disinfectant"
"4" 5 600 1.25 2 "Disinfectant"
"1" 5 481 1.25 4 "Disinfectant"
"2" 5 482 1.25 4 "Disinfectant"
"3" 5 483 1.25 4 "Disinfectant"
"4" 5 484 1.25 4 "Disinfectant"
"1" 5 485 1.25 4 "Disinfectant"
"2" 5 486 1.25 4 "Disinfectant"
"3" 5 487 1.25 4 "Disinfectant"
"4" 5 488 0 4 "Disinfectant"
"1" 5 489 1.25 4 "Disinfectant"
"2" 5 490 1.25 4 "Disinfectant"
"3" 5 491 1.25 4 "Disinfectant"
"4" 5 492 1.25 4 "Disinfectant"
"1" 5 493 1.25 4 "Disinfectant"
"2" 5 494 1.25 4 "Disinfectant"
"3" 5 495 1.25 4 "Disinfectant"
"4" 5 496 1.25 4 "Disinfectant"
"1" 5 497 1.25 4 "Disinfectant"
"2" 5 498 1.25 4 "Disinfectant"
"3" 5 499 1.25 4 "Disinfectant"
"4" 5 500 26 4 "Disinfectant"
"1" 5 501 1.25 4 "Disinfectant"
"2" 5 502 1.25 4 "Disinfectant"
"3" 5 503 7.25 4 "Disinfectant"
"4" 5 504 1.25 4 "Disinfectant"
"1" 5 505 1.25 4 "Disinfectant"
"2" 5 506 1.25 4 "Disinfectant"
"3" 5 507 1.25 4 "Disinfectant"
"4" 5 508 1.25 4 "Disinfectant"
"1" 5 509 1.25 4 "Disinfectant"
"2" 5 510 1.25 4 "Disinfectant"
"3" 5 511 1.25 4 "Disinfectant"
"4" 5 512 1.25 4 "Disinfectant"
"1" 5 513 1.25 4 "Disinfectant"
"2" 5 514 1.25 4 "Disinfectant"
"3" 5 515 1.25 4 "Disinfectant"
"4" 5 516 7.25 4 "Disinfectant"
"1" 5 517 1.25 4 "Disinfectant"
"2" 5 518 1.25 4 "Disinfectant"
"3" 5 519 0 4 "Disinfectant"
"4" 5 520 1.25 4 "Disinfectant"
"1" 5 521 0 4 "Disinfectant"
"2" 5 522 0 4 "Disinfectant"
"3" 5 523 1.25 4 "Disinfectant"
"4" 5 524 1.25 4 "Disinfectant"
"1" 5 525 1.25 4 "Disinfectant"
"2" 5 526 1.25 4 "Disinfectant"
"3" 5 527 1.25 4 "Disinfectant"
"4" 5 528 1.25 4 "Disinfectant"
"1" 5 529 1.25 4 "Disinfectant"
"2" 5 530 0 4 "Disinfectant"
"3" 5 531 1.25 4 "Disinfectant"
"4" 5 532 1.25 4 "Disinfectant"
"1" 5 533 0 4 "Disinfectant"
"2" 5 534 1.25 4 "Disinfectant"
"3" 5 535 1.25 4 "Disinfectant"
"4" 5 536 1.25 4 "Disinfectant"
"1" 5 537 0 4 "Disinfectant"
"2" 5 538 1.25 4 "Disinfectant"
"3" 5 539 1.25 4 "Disinfectant"
"4" 5 540 0 4 "Disinfectant"
"1" 5 541 1.25 4 "Disinfectant"
"2" 5 542 1.25 4 "Disinfectant"
"3" 5 543 7.25 4 "Disinfectant"
"4" 5 544 7.25 4 "Disinfectant"
"1" 5 545 0 4 "Disinfectant"
"2" 5 546 0 4 "Disinfectant"
"3" 5 547 7.25 4 "Disinfectant"
"4" 5 548 0 4 "Disinfectant"
"1" 5 549 1.25 4 "Disinfectant"
"2" 5 550 1.25 4 "Disinfectant"
"3" 5 551 1.25 4 "Disinfectant"
"4" 5 552 0 4 "Disinfectant"
"1" 5 553 0 4 "Disinfectant"
"2" 5 554 0 4 "Disinfectant"
"3" 5 555 0 4 "Disinfectant"
"4" 5 556 1.25 4 "Disinfectant"
"1" 5 557 0 4 "Disinfectant"
"2" 5 558 1.25 4 "Disinfectant"
"3" 5 559 7.25 4 "Disinfectant"
"4" 5 560 7.25 4 "Disinfectant"
"1" 5 561 1.25 4 "Disinfectant"
"2" 5 562 1.25 4 "Disinfectant"
"3" 5 563 1.25 4 "Disinfectant"
"4" 5 564 1.25 4 "Disinfectant"
"1" 5 565 1.25 4 "Disinfectant"
"2" 5 566 7.25 4 "Disinfectant"
"3" 5 567 1.25 4 "Disinfectant"
"4" 5 568 0 4 "Disinfectant"
"1" 5 569 1.25 4 "Disinfectant"
"2" 5 570 1.25 4 "Disinfectant"
"3" 5 571 0 4 "Disinfectant"
"4" 5 572 1.25 4 "Disinfectant"
"1" 5 573 7.25 4 "Disinfectant"
"2" 5 574 7.25 4 "Disinfectant"
"3" 5 575 7.25 4 "Disinfectant"
"4" 5 576 7.25 4 "Disinfectant"
"1" 5 577 7.25 4 "Disinfectant"
"2" 5 578 1.25 4 "Disinfectant"
"3" 5 579 1.25 4 "Disinfectant"
"4" 5 580 7.25 4 "Disinfectant"
"1" 5 581 1.25 4 "Disinfectant"
"2" 5 582 1.25 4 "Disinfectant"
"3" 5 583 1.25 4 "Disinfectant"
"4" 5 584 1.25 4 "Disinfectant"
"1" 5 585 1.25 4 "Disinfectant"
"2" 5 586 1.25 4 "Disinfectant"
"3" 5 587 7.25 4 "Disinfectant"
"4" 5 588 1.25 4 "Disinfectant"
"1" 5 589 1.25 4 "Disinfectant"
"2" 5 590 1.25 4 "Disinfectant"
"3" 5 591 7.25 4 "Disinfectant"
"4" 5 592 1.25 4 "Disinfectant"
"1" 5 593 1.25 4 "Disinfectant"
"2" 5 594 0 4 "Disinfectant"
"3" 5 595 7.25 4 "Disinfectant"
"4" 5 596 1.25 4 "Disinfectant"
"1" 5 597 1.25 4 "Disinfectant"
"2" 5 598 7.25 4 "Disinfectant"
"3" 5 599 1.25 4 "Disinfectant"
"4" 5 600 1.25 4 "Disinfectant"
"1" 5 481 1.25 8 "Disinfectant"
"2" 5 482 1.25 8 "Disinfectant"
"3" 5 483 7.25 8 "Disinfectant"
"4" 5 484 1.25 8 "Disinfectant"
"1" 5 485 7.25 8 "Disinfectant"
"2" 5 486 7.25 8 "Disinfectant"
"3" 5 487 1.25 8 "Disinfectant"
"4" 5 488 1.25 8 "Disinfectant"
"1" 5 489 7.25 8 "Disinfectant"
"2" 5 490 1.25 8 "Disinfectant"
"3" 5 491 1.25 8 "Disinfectant"
"4" 5 492 1.25 8 "Disinfectant"
"1" 5 493 7.25 8 "Disinfectant"
"2" 5 494 1.25 8 "Disinfectant"
"3" 5 495 1.25 8 "Disinfectant"
"4" 5 496 7.25 8 "Disinfectant"
"1" 5 497 7.25 8 "Disinfectant"
"2" 5 498 1.25 8 "Disinfectant"
"3" 5 499 1.25 8 "Disinfectant"
"4" 5 500 7.25 8 "Disinfectant"
"1" 5 501 1.25 8 "Disinfectant"
"2" 5 502 7.25 8 "Disinfectant"
"3" 5 503 1.25 8 "Disinfectant"
"4" 5 504 1.25 8 "Disinfectant"
"1" 5 505 1.25 8 "Disinfectant"
"2" 5 506 0 8 "Disinfectant"
"3" 5 507 1.25 8 "Disinfectant"
"4" 5 508 1.25 8 "Disinfectant"
"1" 5 509 1.25 8 "Disinfectant"
"2" 5 510 1.25 8 "Disinfectant"
"3" 5 511 1.25 8 "Disinfectant"
"4" 5 512 1.25 8 "Disinfectant"
"1" 5 513 1.25 8 "Disinfectant"
"2" 5 514 1.25 8 "Disinfectant"
"3" 5 515 1.25 8 "Disinfectant"
"4" 5 516 0 8 "Disinfectant"
"1" 5 517 1.25 8 "Disinfectant"
"2" 5 518 0 8 "Disinfectant"
"3" 5 519 1.25 8 "Disinfectant"
"4" 5 520 1.25 8 "Disinfectant"
"1" 5 521 1.25 8 "Disinfectant"
"2" 5 522 1.25 8 "Disinfectant"
"3" 5 523 1.25 8 "Disinfectant"
"4" 5 524 1.25 8 "Disinfectant"
"1" 5 525 1.25 8 "Disinfectant"
"2" 5 526 1.25 8 "Disinfectant"
"3" 5 527 1.25 8 "Disinfectant"
"4" 5 528 1.25 8 "Disinfectant"
"1" 5 529 1.25 8 "Disinfectant"
"2" 5 530 1.25 8 "Disinfectant"
"3" 5 531 1.25 8 "Disinfectant"
"4" 5 532 1.25 8 "Disinfectant"
"1" 5 533 1.25 8 "Disinfectant"
"2" 5 534 0 8 "Disinfectant"
"3" 5 535 1.25 8 "Disinfectant"
"4" 5 536 1.25 8 "Disinfectant"
"1" 5 537 1.25 8 "Disinfectant"
"2" 5 538 1.25 8 "Disinfectant"
"3" 5 539 1.25 8 "Disinfectant"
"4" 5 540 1.25 8 "Disinfectant"
"1" 5 541 7.25 8 "Disinfectant"
"2" 5 542 1.25 8 "Disinfectant"
"3" 5 543 1.25 8 "Disinfectant"
"4" 5 544 1.25 8 "Disinfectant"
"1" 5 545 7.25 8 "Disinfectant"
"2" 5 546 1.25 8 "Disinfectant"
"3" 5 547 1.25 8 "Disinfectant"
"4" 5 548 7.25 8 "Disinfectant"
"1" 5 549 1.25 8 "Disinfectant"
"2" 5 550 1.25 8 "Disinfectant"
"3" 5 551 7.25 8 "Disinfectant"
"4" 5 552 0 8 "Disinfectant"
"1" 5 553 1.25 8 "Disinfectant"
"2" 5 554 7.25 8 "Disinfectant"
"3" 5 555 1.25 8 "Disinfectant"
"4" 5 556 1.25 8 "Disinfectant"
"1" 5 557 1.25 8 "Disinfectant"
"2" 5 558 1.25 8 "Disinfectant"
"3" 5 559 1.25 8 "Disinfectant"
"4" 5 560 1.25 8 "Disinfectant"
"1" 5 561 7.25 8 "Disinfectant"
"2" 5 562 1.25 8 "Disinfectant"
"3" 5 563 1.25 8 "Disinfectant"
"4" 5 564 7.25 8 "Disinfectant"
"1" 5 565 7.25 8 "Disinfectant"
"2" 5 566 7.25 8 "Disinfectant"
"3" 5 567 1.25 8 "Disinfectant"
"4" 5 568 1.25 8 "Disinfectant"
"1" 5 569 7.25 8 "Disinfectant"
"2" 5 570 1.25 8 "Disinfectant"
"3" 5 571 1.25 8 "Disinfectant"
"4" 5 572 1.25 8 "Disinfectant"
"1" 5 573 7.25 8 "Disinfectant"
"2" 5 574 7.25 8 "Disinfectant"
"3" 5 575 7.25 8 "Disinfectant"
"4" 5 576 26 8 "Disinfectant"
"1" 5 577 7.25 8 "Disinfectant"
"2" 5 578 7.25 8 "Disinfectant"
"3" 5 579 7.25 8 "Disinfectant"
"4" 5 580 7.25 8 "Disinfectant"
"1" 5 581 7.25 8 "Disinfectant"
"2" 5 582 1.25 8 "Disinfectant"
"3" 5 583 1.25 8 "Disinfectant"
"4" 5 584 1.25 8 "Disinfectant"
"1" 5 585 7.25 8 "Disinfectant"
"2" 5 586 7.25 8 "Disinfectant"
"3" 5 587 7.25 8 "Disinfectant"
"4" 5 588 1.25 8 "Disinfectant"
"1" 5 589 1.25 8 "Disinfectant"
"2" 5 590 1.25 8 "Disinfectant"
"3" 5 591 7.25 8 "Disinfectant"
"4" 5 592 1.25 8 "Disinfectant"
"1" 5 593 7.25 8 "Disinfectant"
"2" 5 594 1.25 8 "Disinfectant"
"3" 5 595 7.25 8 "Disinfectant"
"4" 5 596 1.25 8 "Disinfectant"
"1" 5 597 1.25 8 "Disinfectant"
"2" 5 598 1.25 8 "Disinfectant"
"3" 5 599 7.25 8 "Disinfectant"
"4" 5 600 1.25 8 "Disinfectant"
"1" 5 481 1.25 12 "Disinfectant"
"2" 5 482 1.25 12 "Disinfectant"
"3" 5 483 1.25 12 "Disinfectant"
"4" 5 484 1.25 12 "Disinfectant"
"1" 5 485 7.25 12 "Disinfectant"
"2" 5 486 1.25 12 "Disinfectant"
"3" 5 487 1.25 12 "Disinfectant"
"4" 5 488 1.25 12 "Disinfectant"
"1" 5 489 1.25 12 "Disinfectant"
"2" 5 490 1.25 12 "Disinfectant"
"3" 5 491 1.25 12 "Disinfectant"
"4" 5 492 1.25 12 "Disinfectant"
"1" 5 493 1.25 12 "Disinfectant"
"2" 5 494 1.25 12 "Disinfectant"
"3" 5 495 1.25 12 "Disinfectant"
"4" 5 496 1.25 12 "Disinfectant"
"1" 5 497 1.25 12 "Disinfectant"
"2" 5 498 1.25 12 "Disinfectant"
"3" 5 499 1.25 12 "Disinfectant"
"4" 5 500 7.25 12 "Disinfectant"
"1" 5 501 1.25 12 "Disinfectant"
"2" 5 502 1.25 12 "Disinfectant"
"3" 5 503 1.25 12 "Disinfectant"
"4" 5 504 7.25 12 "Disinfectant"
"1" 5 505 1.25 12 "Disinfectant"
"2" 5 506 1.25 12 "Disinfectant"
"3" 5 507 1.25 12 "Disinfectant"
"4" 5 508 1.25 12 "Disinfectant"
"1" 5 509 1.25 12 "Disinfectant"
"2" 5 510 1.25 12 "Disinfectant"
"3" 5 511 1.25 12 "Disinfectant"
"4" 5 512 1.25 12 "Disinfectant"
"1" 5 513 1.25 12 "Disinfectant"
"2" 5 514 1.25 12 "Disinfectant"
"3" 5 515 1.25 12 "Disinfectant"
"4" 5 516 1.25 12 "Disinfectant"
"1" 5 517 1.25 12 "Disinfectant"
"2" 5 518 1.25 12 "Disinfectant"
"3" 5 519 7.25 12 "Disinfectant"
"4" 5 520 1.25 12 "Disinfectant"
"1" 5 521 1.25 12 "Disinfectant"
"2" 5 522 1.25 12 "Disinfectant"
"3" 5 523 7.25 12 "Disinfectant"
"4" 5 524 0 12 "Disinfectant"
"1" 5 525 1.25 12 "Disinfectant"
"2" 5 526 1.25 12 "Disinfectant"
"3" 5 527 1.25 12 "Disinfectant"
"4" 5 528 1.25 12 "Disinfectant"
"1" 5 529 1.25 12 "Disinfectant"
"2" 5 530 1.25 12 "Disinfectant"
"3" 5 531 1.25 12 "Disinfectant"
"4" 5 532 1.25 12 "Disinfectant"
"1" 5 533 1.25 12 "Disinfectant"
"2" 5 534 1.25 12 "Disinfectant"
"3" 5 535 7.25 12 "Disinfectant"
"4" 5 536 1.25 12 "Disinfectant"
"1" 5 537 7.25 12 "Disinfectant"
"2" 5 538 1.25 12 "Disinfectant"
"3" 5 539 7.25 12 "Disinfectant"
"4" 5 540 1.25 12 "Disinfectant"
"1" 5 541 1.25 12 "Disinfectant"
"2" 5 542 1.25 12 "Disinfectant"
"3" 5 543 7.25 12 "Disinfectant"
"4" 5 544 7.25 12 "Disinfectant"
"1" 5 545 7.25 12 "Disinfectant"
"2" 5 546 1.25 12 "Disinfectant"
"3" 5 547 7.25 12 "Disinfectant"
"4" 5 548 1.25 12 "Disinfectant"
"1" 5 549 7.25 12 "Disinfectant"
"2" 5 550 1.25 12 "Disinfectant"
"3" 5 551 7.25 12 "Disinfectant"
"4" 5 552 0 12 "Disinfectant"
"1" 5 553 1.25 12 "Disinfectant"
"2" 5 554 1.25 12 "Disinfectant"
"3" 5 555 1.25 12 "Disinfectant"
"4" 5 556 1.25 12 "Disinfectant"
"1" 5 557 7.25 12 "Disinfectant"
"2" 5 558 1.25 12 "Disinfectant"
"3" 5 559 7.25 12 "Disinfectant"
"4" 5 560 1.25 12 "Disinfectant"
"1" 5 561 7.25 12 "Disinfectant"
"2" 5 562 1.25 12 "Disinfectant"
"3" 5 563 7.25 12 "Disinfectant"
"4" 5 564 1.25 12 "Disinfectant"
"1" 5 565 7.25 12 "Disinfectant"
"2" 5 566 7.25 12 "Disinfectant"
"3" 5 567 7.25 12 "Disinfectant"
"4" 5 568 1.25 12 "Disinfectant"
"1" 5 569 7.25 12 "Disinfectant"
"2" 5 570 1.25 12 "Disinfectant"
"3" 5 571 7.25 12 "Disinfectant"
"4" 5 572 7.25 12 "Disinfectant"
"1" 5 573 7.25 12 "Disinfectant"
"2" 5 574 7.25 12 "Disinfectant"
"3" 5 575 7.25 12 "Disinfectant"
"4" 5 576 7.25 12 "Disinfectant"
"1" 5 577 7.25 12 "Disinfectant"
"2" 5 578 7.25 12 "Disinfectant"
"3" 5 579 7.25 12 "Disinfectant"
"4" 5 580 7.25 12 "Disinfectant"
"1" 5 581 7.25 12 "Disinfectant"
"2" 5 582 1.25 12 "Disinfectant"
"3" 5 583 7.25 12 "Disinfectant"
"4" 5 584 7.25 12 "Disinfectant"
"1" 5 585 7.25 12 "Disinfectant"
"2" 5 586 7.25 12 "Disinfectant"
"3" 5 587 7.25 12 "Disinfectant"
"4" 5 588 7.25 12 "Disinfectant"
"1" 5 589 7.25 12 "Disinfectant"
"2" 5 590 7.25 12 "Disinfectant"
"3" 5 591 7.25 12 "Disinfectant"
"4" 5 592 1.25 12 "Disinfectant"
"1" 5 593 7.25 12 "Disinfectant"
"2" 5 594 7.25 12 "Disinfectant"
"3" 5 595 7.25 12 "Disinfectant"
"4" 5 596 1.25 12 "Disinfectant"
"1" 5 597 7.25 12 "Disinfectant"
"2" 5 598 1.25 12 "Disinfectant"
"3" 5 599 7.25 12 "Disinfectant"
"4" 5 600 7.25 12 "Disinfectant"
"1" 5 481 7.25 24 "Disinfectant"
"2" 5 482 7.25 24 "Disinfectant"
"3" 5 483 7.25 24 "Disinfectant"
"4" 5 484 7.25 24 "Disinfectant"
"1" 5 485 7.25 24 "Disinfectant"
"2" 5 486 7.25 24 "Disinfectant"
"3" 5 487 7.25 24 "Disinfectant"
"4" 5 488 7.25 24 "Disinfectant"
"1" 5 489 7.25 24 "Disinfectant"
"2" 5 490 7.25 24 "Disinfectant"
"3" 5 491 7.25 24 "Disinfectant"
"4" 5 492 7.25 24 "Disinfectant"
"1" 5 493 7.25 24 "Disinfectant"
"2" 5 494 7.25 24 "Disinfectant"
"3" 5 495 7.25 24 "Disinfectant"
"4" 5 496 7.25 24 "Disinfectant"
"1" 5 497 7.25 24 "Disinfectant"
"2" 5 498 7.25 24 "Disinfectant"
"3" 5 499 7.25 24 "Disinfectant"
"4" 5 500 7.25 24 "Disinfectant"
"1" 5 501 7.25 24 "Disinfectant"
"2" 5 502 7.25 24 "Disinfectant"
"3" 5 503 7.25 24 "Disinfectant"
"4" 5 504 7.25 24 "Disinfectant"
"1" 5 505 7.25 24 "Disinfectant"
"2" 5 506 7.25 24 "Disinfectant"
"3" 5 507 7.25 24 "Disinfectant"
"4" 5 508 7.25 24 "Disinfectant"
"1" 5 509 7.25 24 "Disinfectant"
"2" 5 510 7.25 24 "Disinfectant"
"3" 5 511 7.25 24 "Disinfectant"
"4" 5 512 7.25 24 "Disinfectant"
"1" 5 513 7.25 24 "Disinfectant"
"2" 5 514 7.25 24 "Disinfectant"
"3" 5 515 7.25 24 "Disinfectant"
"4" 5 516 7.25 24 "Disinfectant"
"1" 5 517 7.25 24 "Disinfectant"
"2" 5 518 7.25 24 "Disinfectant"
"3" 5 519 7.25 24 "Disinfectant"
"4" 5 520 7.25 24 "Disinfectant"
"1" 5 521 7.25 24 "Disinfectant"
"2" 5 522 7.25 24 "Disinfectant"
"3" 5 523 7.25 24 "Disinfectant"
"4" 5 524 7.25 24 "Disinfectant"
"1" 5 525 7.25 24 "Disinfectant"
"2" 5 526 7.25 24 "Disinfectant"
"3" 5 527 7.25 24 "Disinfectant"
"4" 5 528 7.25 24 "Disinfectant"
"1" 5 529 7.25 24 "Disinfectant"
"2" 5 530 7.25 24 "Disinfectant"
"3" 5 531 7.25 24 "Disinfectant"
"4" 5 532 7.25 24 "Disinfectant"
"1" 5 533 7.25 24 "Disinfectant"
"2" 5 534 7.25 24 "Disinfectant"
"3" 5 535 7.25 24 "Disinfectant"
"4" 5 536 7.25 24 "Disinfectant"
"1" 5 537 7.25 24 "Disinfectant"
"2" 5 538 7.25 24 "Disinfectant"
"3" 5 539 7.25 24 "Disinfectant"
"4" 5 540 7.25 24 "Disinfectant"
"1" 5 541 7.25 24 "Disinfectant"
"2" 5 542 7.25 24 "Disinfectant"
"3" 5 543 7.25 24 "Disinfectant"
"4" 5 544 7.25 24 "Disinfectant"
"1" 5 545 7.25 24 "Disinfectant"
"2" 5 546 7.25 24 "Disinfectant"
"3" 5 547 7.25 24 "Disinfectant"
"4" 5 548 7.25 24 "Disinfectant"
"1" 5 549 7.25 24 "Disinfectant"
"2" 5 550 7.25 24 "Disinfectant"
"3" 5 551 7.25 24 "Disinfectant"
"4" 5 552 7.25 24 "Disinfectant"
"1" 5 553 7.25 24 "Disinfectant"
"2" 5 554 7.25 24 "Disinfectant"
"3" 5 555 7.25 24 "Disinfectant"
"4" 5 556 7.25 24 "Disinfectant"
"1" 5 557 7.25 24 "Disinfectant"
"2" 5 558 7.25 24 "Disinfectant"
"3" 5 559 7.25 24 "Disinfectant"
"4" 5 560 7.25 24 "Disinfectant"
"1" 5 561 7.25 24 "Disinfectant"
"2" 5 562 7.25 24 "Disinfectant"
"3" 5 563 7.25 24 "Disinfectant"
"4" 5 564 7.25 24 "Disinfectant"
"1" 5 565 7.25 24 "Disinfectant"
"2" 5 566 7.25 24 "Disinfectant"
"3" 5 567 7.25 24 "Disinfectant"
"4" 5 568 7.25 24 "Disinfectant"
"1" 5 569 7.25 24 "Disinfectant"
"2" 5 570 7.25 24 "Disinfectant"
"3" 5 571 7.25 24 "Disinfectant"
"4" 5 572 7.25 24 "Disinfectant"
"1" 5 573 7.25 24 "Disinfectant"
"2" 5 574 7.25 24 "Disinfectant"
"3" 5 575 7.25 24 "Disinfectant"
"4" 5 576 7.25 24 "Disinfectant"
"1" 5 577 7.25 24 "Disinfectant"
"2" 5 578 7.25 24 "Disinfectant"
"3" 5 579 7.25 24 "Disinfectant"
"4" 5 580 7.25 24 "Disinfectant"
"1" 5 581 7.25 24 "Disinfectant"
"2" 5 582 7.25 24 "Disinfectant"
"3" 5 583 7.25 24 "Disinfectant"
"4" 5 584 7.25 24 "Disinfectant"
"1" 5 585 7.25 24 "Disinfectant"
"2" 5 586 7.25 24 "Disinfectant"
"3" 5 587 7.25 24 "Disinfectant"
"4" 5 588 7.25 24 "Disinfectant"
"1" 5 589 7.25 24 "Disinfectant"
"2" 5 590 7.25 24 "Disinfectant"
"3" 5 591 7.25 24 "Disinfectant"
"4" 5 592 7.25 24 "Disinfectant"
"1" 5 593 7.25 24 "Disinfectant"
"2" 5 594 7.25 24 "Disinfectant"
"3" 5 595 7.25 24 "Disinfectant"
"4" 5 596 7.25 24 "Disinfectant"
"1" 5 597 7.25 24 "Disinfectant"
"2" 5 598 7.25 24 "Disinfectant"
"3" 5 599 7.25 24 "Disinfectant"
"4" 5 600 7.25 24 "Disinfectant"
"1" 5 481 1.25 48 "Disinfectant"
"2" 5 482 1.25 48 "Disinfectant"
"3" 5 483 1.25 48 "Disinfectant"
"4" 5 484 1.25 48 "Disinfectant"
"1" 5 485 7.25 48 "Disinfectant"
"2" 5 486 1.25 48 "Disinfectant"
"3" 5 487 1.25 48 "Disinfectant"
"4" 5 488 1.25 48 "Disinfectant"
"1" 5 489 7.25 48 "Disinfectant"
"2" 5 490 7.25 48 "Disinfectant"
"3" 5 491 1.25 48 "Disinfectant"
"4" 5 492 1.25 48 "Disinfectant"
"1" 5 493 7.25 48 "Disinfectant"
"2" 5 494 1.25 48 "Disinfectant"
"3" 5 495 7.25 48 "Disinfectant"
"4" 5 496 1.25 48 "Disinfectant"
"1" 5 497 7.25 48 "Disinfectant"
"2" 5 498 1.25 48 "Disinfectant"
"3" 5 499 1.25 48 "Disinfectant"
"4" 5 500 7.25 48 "Disinfectant"
"1" 5 501 1.25 48 "Disinfectant"
"2" 5 502 0 48 "Disinfectant"
"3" 5 503 1.25 48 "Disinfectant"
"4" 5 504 1.25 48 "Disinfectant"
"1" 5 505 1.25 48 "Disinfectant"
"2" 5 506 1.25 48 "Disinfectant"
"3" 5 507 1.25 48 "Disinfectant"
"4" 5 508 1.25 48 "Disinfectant"
"1" 5 509 1.25 48 "Disinfectant"
"2" 5 510 1.25 48 "Disinfectant"
"3" 5 511 1.25 48 "Disinfectant"
"4" 5 512 1.25 48 "Disinfectant"
